,uid,issue,pull,push,star,repo,name,year,quarter,norm_issue,norm_pull,norm_push,norm_star,norm_use
2354,CMake__2019__2,299.0,432.0,1422.0,1308.0,0.0,CMake,2019,2,0.002738973114093345,0.002554943105202148,0.004204985658100955,0.0025823927408703136,0.0030203236545666905
2355,Haxe__2019__2,276.0,173.0,987.0,512.0,0.0,Haxe,2019,2,0.002528282874547703,0.0010231600861110453,0.00291865038294349,0.0010108448649278293,0.001870234552132517
2356,WebAssembly__2019__2,270.0,368.0,478.0,499.0,0.0,WebAssembly,2019,2,0.0024733202033618835,0.0021764330155425705,0.0014134902563799272,0.000985178882029271,0.0017621055893284128
2357,Pascal__2019__2,266.0,153.0,1465.0,1373.0,0.0,Pascal,2019,2,0.002436678422571337,0.0009048756830924274,0.004332140639323417,0.0027107226553631045,0.0025961043500875715
2358,PLSQL__2019__2,256.0,190.0,781.0,175.0,0.0,PLSQL,2019,2,0.0023450739705949708,0.0011237018286768706,0.0023094893101102995,0.00034550361594212916,0.0015309421813310675
2359,Visual Basic__2019__2,229.0,135.0,380.0,539.0,0.0,Visual Basic,2019,2,0.0020977419502587824,0.0007984197203756713,0.0011236951828961766,0.0010641511371017576,0.001271001997658097
2360,ColdFusion__2019__2,210.0,204.0,722.0,0.0,0.0,ColdFusion,2019,2,0.0019236934915036871,0.0012065009107899032,0.002135020847502735,0.0,0.0013163038124490813
2361,SourcePawn__2019__2,202.0,209.0,450.0,159.0,0.0,SourcePawn,2019,2,0.0018504099299225941,0.0012360720115445578,0.0013306916639559984,0.0003139147139131345,0.0011827720798340713
2362,Assembly__2019__2,193.0,554.0,2348.0,936.0,0.0,Assembly,2019,2,0.0017679659231438648,0.0032764779636157175,0.006943253393263743,0.0018479507686961878,0.0034589120121798784
2363,Common Lisp__2019__2,191.0,217.0,1241.0,1123.0,0.0,Common Lisp,2019,2,0.0017496450327485916,0.001283385772752005,0.0036697518999319867,0.002217146061160063,0.0022299821916481615
2364,RobotFramework__2019__2,183.0,0.0,0.0,0.0,0.0,RobotFramework,2019,2,0.0016763614711674988,0.0,0.0,0.0,0.0004190903677918747
2365,Roff__2019__2,165.0,236.0,1857.0,228.0,0.0,Roff,2019,2,0.0015114734576100399,0.001395755955619692,0.00549132093325842,0.00045014185391317393,0.0022121730501003314
2366,XSLT__2019__2,160.0,245.0,1280.0,347.0,0.0,XSLT,2019,2,0.0014656712316218569,0.00144898393697807,0.0037850785108081734,0.0006850843127538217,0.0018462044980404805
2367,ABAP__2019__2,147.0,216.0,0.0,0.0,0.0,ABAP,2019,2,0.001346585444052581,0.001277471552601074,0.0,0.0,0.0006560142491634138
2368,Matlab__2019__2,145.0,0.0,0.0,1845.0,0.0,Matlab,2019,2,0.0013282645536573077,0.0,0.0,0.0036425952652184472,0.0012427149547189387
2369,Rich Text Format__2019__2,144.0,141.0,1036.0,101.0,0.0,Rich Text Format,2019,2,0.0013191041084596711,0.0008339050412812566,0.0030635479196853654,0.0001994049440580288,0.0013539905033710805
2370,Elm__2019__2,139.0,245.0,595.0,663.0,0.0,Elm,2019,2,0.0012733018824714881,0.00144898393697807,0.001759470089008487,0.0013089651278264665,0.001447680259071128
2371,PostScript__2019__2,132.0,0.0,0.0,0.0,0.0,PostScript,2019,2,0.001209178766088032,0.0,0.0,0.0,0.000302294691522008
2372,D__2019__2,129.0,130.0,550.0,578.0,0.0,D,2019,2,0.001181697430495122,0.0007688486196210167,0.001626400922612887,0.0011411490857974322,0.0011795240146316144
2373,QML__2019__2,122.0,0.0,736.0,445.0,0.0,QML,2019,2,0.0011175743141116658,0.0,0.0021764201437146995,0.0008785663376814141,0.0010431401988769448
2374,Apex__2019__2,122.0,413.0,920.0,225.0,0.0,Apex,2019,2,0.0011175743141116658,0.002442572922334461,0.0027205251796433745,0.00044421893478273746,0.0016812228377180599
2375,UnrealScript__2019__2,118.0,0.0,0.0,0.0,0.0,UnrealScript,2019,2,0.0010809325333211194,0.0,0.0,0.0,0.00027023313333027985
2376,Nix__2019__2,110.0,8214.0,6312.0,175.0,0.0,Nix,2019,2,0.0010076489717400266,0.048579404319746396,0.018665168406422804,0.00034550361594212916,0.01714943132846284
2377,Crystal__2019__2,106.0,307.0,519.0,570.0,0.0,Crystal,2019,2,0.0009710071909494802,0.0018156655863357859,0.0015347310524292516,0.0011253546347829348,0.001361689616124363
2378,Puppet__2019__2,105.0,1156.0,1992.0,0.0,0.0,Puppet,2019,2,0.0009618467457518436,0.0068368384944761185,0.00589052843244522,0.0,0.003422303418168296
2379,Tcl__2019__2,104.0,0.0,360.0,0.0,0.0,Tcl,2019,2,0.000952686300554207,0.0,0.0010645533311647987,0.0,0.0005043099079297514
2380,Cuda__2019__2,104.0,0.0,0.0,612.0,0.0,Cuda,2019,2,0.000952686300554207,0.0,0.0,0.001208275502609046,0.0005402404507908132
2381,PureScript__2019__2,103.0,160.0,0.0,284.0,0.0,PureScript,2019,2,0.0009435258553565704,0.0009462752241489438,0.0,0.0005607030110146553,0.0006126260226300424
2382,JavaScript__2019__3,137404.0,132973.0,274965.0,604578.0,0.0,JavaScript,2019,3,1.0,0.8275332013990018,0.8896355588916642,1.0,0.9292921900726665
2383,Python__2019__3,105566.0,160686.0,309076.0,353480.0,0.0,Python,2019,3,0.7682891327763384,1.0,1.0,0.5846722838078792,0.8382403541460545
2384,Java__2019__3,86272.0,99109.0,218479.0,275895.0,0.0,Java,2019,3,0.6278710954557364,0.6167867766949205,0.7068779199937879,0.4563431021307424,0.6019697235687969
2385,Go__2019__3,62121.0,86289.0,97409.0,253421.0,0.0,Go,2019,3,0.4521047422200227,0.5370038460102311,0.31516196663603774,0.4191700657317997,0.4308601551495228
2386,C++__2019__3,58984.0,80998.0,174093.0,154802.0,0.0,C++,2019,3,0.4292742569357515,0.5040762729796,0.5632692282804229,0.25604967431828485,0.4381673581285148
2387,PHP__2019__3,44585.0,54359.0,128174.0,126242.0,0.0,PHP,2019,3,0.32448109225350064,0.3382933174016405,0.414700591440293,0.20881011217741963,0.3215712783182134
2388,TypeScript__2019__3,44531.0,63430.0,121038.0,99381.0,0.0,TypeScript,2019,3,0.32408809059416027,0.3947450306809554,0.39161241895197296,0.164380774689122,0.31870657872905267
2389,C#__2019__3,41466.0,30263.0,74036.0,84169.0,0.0,C#,2019,3,0.3017816075223429,0.1883362582925706,0.23953978956632027,0.13921942247319619,0.21721926946360748
2390,C__2019__3,30229.0,36374.0,87063.0,96189.0,0.0,C,2019,3,0.22000087333702076,0.22636695169460935,0.28168799906819036,0.15910105892043708,0.2217892207550644
2391,Ruby__2019__3,18649.0,48771.0,81763.0,47882.0,0.0,Ruby,2019,3,0.13572385083403685,0.3035174190657556,0.2645401131113383,0.0791990446228609,0.1957451069084979
2392,HTML__2019__3,14567.0,20781.0,89460.0,40638.0,0.0,HTML,2019,3,0.10601583651130972,0.12932676151002576,0.2894433731509402,0.06721713327312605,0.14800077611135043
2393,Shell__2019__3,12566.0,20695.0,54924.0,58392.0,0.0,Shell,2019,3,0.09145294169019824,0.12879155620278057,0.1777038657158757,0.09658307116699583,0.1236328586939626
2394,Dart__2019__3,11719.0,5825.0,4926.0,19738.0,0.0,Dart,2019,3,0.08528863788535997,0.03625082458957221,0.01593782758933078,0.03264756574006993,0.042531213951083224
2395,Swift__2019__3,7717.0,10139.0,20879.0,61294.0,0.0,Swift,2019,3,0.056162848243137026,0.06309821639719702,0.06755296431945541,0.10138311351058094,0.0720492856175926
2396,Objective-C__2019__3,7506.0,5003.0,10102.0,36755.0,0.0,Objective-C,2019,3,0.054627230648307185,0.031135257583112405,0.03268451772379609,0.06079447151566878,0.04481036936772111
2397,CSS__2019__3,7166.0,4810.0,28477.0,34633.0,0.0,CSS,2019,3,0.0521527757561643,0.02993415730057379,0.09213591479118405,0.05728458528097284,0.05787685828222375
2398,Kotlin__2019__3,6825.0,11447.0,22018.0,22426.0,0.0,Kotlin,2019,3,0.049671043055515125,0.07123831572134473,0.07123814207508833,0.03709364217685725,0.05731028575720136
2399,Rust__2019__3,5271.0,12250.0,20869.0,28709.0,0.0,Rust,2019,3,0.03836132863672091,0.07623563969480851,0.06752060981765003,0.0474860150385889,0.05740089829694209
2400,Scala__2019__3,5193.0,17039.0,30706.0,13442.0,0.0,Scala,2019,3,0.03779365957322931,0.10603910732733406,0.09934773324360352,0.02223369027652346,0.06635354760517259
2401,Vue__2019__3,4703.0,2490.0,5959.0,23132.0,0.0,Vue,2019,3,0.03422753340514104,0.015496060640005974,0.019280047625826656,0.03826139886003129,0.026816260132751242
2402,Lua__2019__3,4171.0,3027.0,9406.0,8479.0,0.0,Lua,2019,3,0.03035573927978807,0.018837982151525334,0.030432644398141556,0.014024658522142719,0.023412756087899417
2403,Jupyter Notebook__2019__3,3198.0,7783.0,18541.0,42139.0,0.0,Jupyter Notebook,2019,3,0.02327443160315566,0.048436080305689355,0.05998848179735729,0.06969985675959099,0.05034971261644833
2404,Groovy__2019__3,2864.0,4107.0,7792.0,3508.0,0.0,Groovy,2019,3,0.020843643562050596,0.025559165079720697,0.025210627806753032,0.005802394397414395,0.01935395771148468
2405,R__2019__3,2840.0,1020.0,6847.0,2730.0,0.0,R,2019,3,0.020668976157899335,0.0063477838766289535,0.022153127386144507,0.004515546381112115,0.013421358450446228
2406,Perl__2019__3,2768.0,3340.0,10542.0,5036.0,0.0,Perl,2019,3,0.02014497394544555,0.02078588053719677,0.034108115803232864,0.00832977713380242,0.0208421868549194
2407,Emacs Lisp__2019__3,2124.0,1253.0,6038.0,5569.0,0.0,Emacs Lisp,2019,3,0.015458065267386684,0.007797816860211842,0.01953564819008917,0.009211383808210025,0.01300072853147443
2408,Haskell__2019__3,1746.0,2137.0,6034.0,5126.0,0.0,Haskell,2019,3,0.01270705365200431,0.013299229553290269,0.019522706389367015,0.008478641300212711,0.013501907723718575
2409,DM__2019__3,1703.0,4172.0,2319.0,0.0,0.0,DM,2019,3,0.012394107886233298,0.02596368071891764,0.0075030089686679005,0.0,0.01146519939345471
2410,PowerShell__2019__3,1641.0,1818.0,4077.0,6565.0,0.0,PowerShell,2019,3,0.011942883758842537,0.011313991262462193,0.013190930386053916,0.010858813916483894,0.011826654830960636
2411,OCaml__2019__3,1606.0,1837.0,4253.0,3122.0,0.0,OCaml,2019,3,0.011688160461121947,0.011432234295458223,0.013760369617828625,0.005163932528143598,0.010511174225638097
2412,Jsonnet__2019__3,1449.0,480.0,0.0,1216.0,0.0,Jsonnet,2019,3,0.01054554452563244,0.0029871924125312722,0.0,0.0020113202928323556,0.0038860143077490174
2413,Elixir__2019__3,1440.0,3923.0,5249.0,5098.0,0.0,Elixir,2019,3,0.010480044249075718,0.02441407465491704,0.016982877997644592,0.008432328003996176,0.015077331226408381
2414,CoffeeScript__2019__3,1370.0,1450.0,3253.0,5349.0,0.0,CoffeeScript,2019,3,0.009970597653634538,0.009023810412854884,0.010524919437290505,0.008847493623651538,0.009591705281857866
2415,TSQL__2019__3,1353.0,296.0,1769.0,959.0,0.0,TSQL,2019,3,0.009846874909027394,0.0018421019877276179,0.005723511369371935,0.001586230395416307,0.004749679665385813
2416,Clojure__2019__3,1341.0,2643.0,7001.0,4864.0,0.0,Clojure,2019,3,0.009759541206951763,0.016448228221500317,0.02265138671394738,0.008045281171329422,0.01422610932843222
2417,Vim script__2019__3,1187.0,587.0,3173.0,9601.0,0.0,Vim script,2019,3,0.008638758696981165,0.0036530873878247018,0.010266083422847455,0.015880498463390992,0.009609606992761078
2418,Julia__2019__3,1042.0,763.0,2244.0,991.0,0.0,Julia,2019,3,0.007583476463567291,0.004748391272419501,0.007260350205127541,0.0016391598768066321,0.0053078444544802416
2419,Dockerfile__2019__3,993.0,1774.0,4488.0,3672.0,0.0,Dockerfile,2019,3,0.007226863846758464,0.011040165291313494,0.014520700410255083,0.006073657989539811,0.009715346884466711
2420,Erlang__2019__3,982.0,962.0,3823.0,2331.0,0.0,Erlang,2019,3,0.007146807953189136,0.005986831460114758,0.012369126040197234,0.003855581910026498,0.007339586840881907
2421,Makefile__2019__3,876.0,2605.0,4884.0,3151.0,0.0,Makefile,2019,3,0.006375360251521062,0.016211742155508257,0.015801938681748177,0.0052118998706535795,0.01090023523985777
2422,Vala__2019__3,658.0,275.0,1749.0,1208.0,0.0,Vala,2019,3,0.004788797997147099,0.0017114123196793746,0.005658802365761172,0.0019980879224847747,0.0035392751512681054
2423,Smalltalk__2019__3,658.0,373.0,1363.0,177.0,0.0,Smalltalk,2019,3,0.004788797997147099,0.0023212974372378427,0.004409918596073458,0.000292766193940236,0.0029531950560996584
2424,F#__2019__3,623.0,403.0,1596.0,944.0,0.0,F#,2019,3,0.004534074699426509,0.002507996963021047,0.00516377848813884,0.001561419701014592,0.0034418174629002466
2425,TeX__2019__3,576.0,358.0,4615.0,5098.0,0.0,TeX,2019,3,0.004192017699630287,0.0022279476743462404,0.014931602583183424,0.008432328003996176,0.007445973990289031
2426,MATLAB__2019__3,528.0,458.0,3019.0,867.0,0.0,MATLAB,2019,3,0.0038426828913277634,0.0028502794269569223,0.009767824095044585,0.001434058136419122,0.004473711137437098
2427,Perl 6__2019__3,470.0,119.0,378.0,135.0,0.0,Perl 6,2019,3,0.0034205699979622138,0.0007405747856067112,0.0012230001682434094,0.00022329624961543425,0.0014018603003569422
2428,Fortran__2019__3,436.0,377.0,1812.0,609.0,0.0,Fortran,2019,3,0.003173124508747926,0.00234619070734227,0.005862635727135073,0.0010073141927096256,0.003097316283983724
2429,PLpgSQL__2019__3,378.0,396.0,2011.0,1019.0,0.0,PLpgSQL,2019,3,0.002751011615382376,0.0024644337403382996,0.00650649031306216,0.0016854731730231666,0.0033518522104515006
2430,Roff__2019__3,369.0,316.0,1485.0,299.0,0.0,Roff,2019,3,0.0026855113388256527,0.0019665683382497543,0.004804643518099109,0.0004945598417408506,0.0024878207592288417
2431,Pascal__2019__3,369.0,163.0,1262.0,1497.0,0.0,Pascal,2019,3,0.0026855113388256527,0.001014400756755411,0.004083138127839107,0.0024761073012911487,0.00256478938117783
2432,ActionScript__2019__3,365.0,0.0,0.0,227.0,0.0,ActionScript,2019,3,0.0026564001048004424,0.0,0.0,0.00037546850861261904,0.0007579671533532653
2433,CMake__2019__3,360.0,266.0,715.0,1475.0,0.0,CMake,2019,3,0.0026200110622689294,0.0016554024619444133,0.002313346879084756,0.0024397182828353,0.00225711967153335
2434,ColdFusion__2019__3,330.0,275.0,1178.0,0.0,0.0,ColdFusion,2019,3,0.0024016768070798523,0.0017114123196793746,0.0038113603126739056,0.0,0.001981112359858283
2435,Visual Basic__2019__3,324.0,0.0,0.0,567.0,0.0,Visual Basic,2019,3,0.0023580099560420367,0.0,0.0,0.0009378442483848238,0.0008239635511067151
2436,Haxe__2019__3,283.0,194.0,727.0,498.0,0.0,Haxe,2019,3,0.002059619807283631,0.0012073236000647225,0.0023521722812512133,0.0008237150541369352,0.0016107076856841256
2437,RobotFramework__2019__3,281.0,0.0,0.0,0.0,0.0,RobotFramework,2019,3,0.0020450641902710256,0.0,0.0,0.0,0.0005112660475677564
2438,QML__2019__3,250.0,0.0,452.0,563.0,0.0,QML,2019,3,0.0018194521265756456,0.0,0.0014624234816032302,0.0009312280632110332,0.0010532759178474773
2439,XSLT__2019__3,245.0,239.0,955.0,456.0,0.0,XSLT,2019,3,0.0017830630840441326,0.0014873728887395293,0.0030898549224139048,0.0007542451098121334,0.0017786340012524249
2440,xBase__2019__3,231.0,0.0,0.0,0.0,0.0,xBase,2019,3,0.0016811737649558966,0.0,0.0,0.0,0.00042029344123897415
2441,PLSQL__2019__3,221.0,141.0,509.0,163.0,0.0,PLSQL,2019,3,0.0016083956798928706,0.0008774877711810612,0.001646844141893903,0.00026960954583196873,0.001100584284699951
2442,Common Lisp__2019__3,215.0,163.0,859.0,1133.0,0.0,Common Lisp,2019,3,0.0015647288288550552,0.001014400756755411,0.002779251705082245,0.0018740344504761999,0.001808103935292228
2443,Rich Text Format__2019__3,206.0,134.0,1253.0,0.0,0.0,Rich Text Format,2019,3,0.0014992285522983319,0.0008339245484983135,0.004054019076214265,0.0,0.0015967930442527276
2444,PostScript__2019__3,197.0,0.0,0.0,0.0,0.0,PostScript,2019,3,0.0014337282757416086,0.0,0.0,0.0,0.00035843206893540215
2445,ABAP__2019__3,187.0,252.0,388.0,124.0,0.0,ABAP,2019,3,0.0013609501906785828,0.0015682760165789179,0.0012553546700487905,0.00020510174038750997,0.0010974206544234503
2446,Apex__2019__3,187.0,469.0,2079.0,230.0,0.0,Apex,2019,3,0.0013609501906785828,0.0029187359197440973,0.006726500925338752,0.00038043064749296204,0.0028466544208135985
2447,Nim__2019__3,186.0,120.0,452.0,642.0,0.0,Nim,2019,3,0.0013536723821722804,0.0007467981031328181,0.0014624234816032302,0.0010618977203933984,0.0011561979218254318
2448,Assembly__2019__3,170.0,608.0,1977.0,1167.0,0.0,Assembly,2019,3,0.001237227446071439,0.0037837770558729446,0.006396485006923864,0.0019302720244534204,0.003336940383330417
2449,D__2019__3,167.0,0.0,446.0,609.0,0.0,D,2019,3,0.0012153940205525313,0.0,0.0014430107805200015,0.0010073141927096256,0.0009164297484455396
2450,Scheme__2019__3,160.0,195.0,1463.0,843.0,0.0,Scheme,2019,3,0.0011644493610084132,0.0012135469175908293,0.004733463614127269,0.0013943610253763783,0.0021264552295257224
2451,BitBake__2019__3,158.0,380.0,1971.0,110.0,0.0,BitBake,2019,3,0.001149893743995808,0.0023648606599205903,0.006377072305840635,0.0001819450922792427,0.002518442950509069
2452,Crystal__2019__3,152.0,277.0,704.0,741.0,0.0,Crystal,2019,3,0.0011062268929579926,0.0017238589547315883,0.0022777569270988366,0.0012256483034447168,0.0015833727695582834
2453,PureScript__2019__3,145.0,158.0,0.0,342.0,0.0,PureScript,2019,3,0.0010552822334138744,0.0009832841691248771,0.0,0.0005656838323591,0.000651062558724463
2454,Cuda__2019__3,137.0,0.0,0.0,650.0,0.0,Cuda,2019,3,0.0009970597653634538,0.0,0.0,0.0010751300907409797,0.0005180474640261083
2455,Coq__2019__3,131.0,0.0,0.0,182.0,0.0,Coq,2019,3,0.0009533929143256383,0.0,0.0,0.0003010364254074743,0.00031360733493327814
2456,Elm__2019__3,122.0,185.0,605.0,634.0,0.0,Elm,2019,3,0.000887892637768915,0.0011513137423297612,0.0019574473592255627,0.001048665350045817,0.0012613297723425138
2457,Nix__2019__3,122.0,9306.0,6862.0,268.0,0.0,Nix,2019,3,0.000887892637768915,0.05791419289795004,0.02220165913885258,0.00044328440664397317,0.020361757270303874
2458,SourcePawn__2019__3,119.0,150.0,0.0,168.0,0.0,SourcePawn,2019,3,0.0008660592122500073,0.0009334976289160226,0.0,0.00027787977729920707,0.0005193591546163093
2459,HCL__2019__3,107.0,983.0,1175.0,510.0,0.0,HCL,2019,3,0.0007787255101743763,0.006117521128163001,0.0038016539621322913,0.0008435636096583071,0.002885366052531994
2460,AutoHotkey__2019__3,107.0,0.0,420.0,658.0,0.0,AutoHotkey,2019,3,0.0007787255101743763,0.0,0.0013588890758260105,0.001088362461088561,0.000806494261772237
2461,Batchfile__2019__3,102.0,102.0,627.0,677.0,0.0,Batchfile,2019,3,0.0007423364676428634,0.0006347783876628953,0.0020286272631974012,0.0011197893406640666,0.0011313828647918065
2462,JavaScript__2019__4,129377.0,131505.0,257839.0,550440.0,0.0,JavaScript,2019,4,1.0,0.7909218851492771,0.8609211598306465,1.0,0.9129607612449808
2463,Python__2019__4,103381.0,166268.0,299492.0,338999.0,0.0,Python,2019,4,0.7990678404971517,1.0,1.0,0.6158691228835114,0.8537342408451658
2464,Java__2019__4,82900.0,99292.0,210252.0,250325.0,0.0,Java,2019,4,0.6407630413442884,0.5971804556499146,0.7020287687150241,0.4547725455998837,0.5986862028272777
2465,Go__2019__4,57898.0,83612.0,91474.0,240990.0,0.0,Go,2019,4,0.4475138548582824,0.5028748767050786,0.305430529029156,0.4378133856551123,0.42340816156190736
2466,C++__2019__4,57328.0,84172.0,180260.0,143918.0,0.0,C++,2019,4,0.4431081258647209,0.5062429330959656,0.6018858600563621,0.26145992297071435,0.45317421049694073
2467,PHP__2019__4,44218.0,57481.0,130265.0,115076.0,0.0,PHP,2019,4,0.3417763590128075,0.34571294536531383,0.43495318739732614,0.20906184143594214,0.3328760833028474
2468,C#__2019__4,42016.0,31219.0,74343.0,78173.0,0.0,C#,2019,4,0.3247563322692596,0.18776312940553805,0.24823033670348457,0.14201911198314077,0.22569222759035576
2469,TypeScript__2019__4,40343.0,64340.0,111965.0,102413.0,0.0,TypeScript,2019,4,0.31182513120570116,0.3869656217672673,0.373849718857265,0.1860566092580481,0.31467427027207034
2470,C__2019__4,29962.0,36514.0,88535.0,96175.0,0.0,C,2019,4,0.23158675807910215,0.21960930545865712,0.29561724520187516,0.17472385727781412,0.23038429150436215
2471,Ruby__2019__4,17846.0,48354.0,80085.0,48645.0,0.0,Ruby,2019,4,0.137937964244031,0.290819640580268,0.26740280207818573,0.08837475474166122,0.19613379041103648
2472,Dart__2019__4,16520.0,6236.0,4916.0,15894.0,0.0,Dart,2019,4,0.127688847322167,0.037505713667091684,0.016414461822018618,0.028875081752779596,0.05262102614101422
2473,Shell__2019__4,12457.0,20447.0,53355.0,60113.0,0.0,Shell,2019,4,0.09628450188209652,0.12297615897226165,0.17815167016147343,0.10920899643921227,0.12665533186376096
